date,basin_0,basin_1,basin_2,basin_3,basin_4,basin_5,basin_6,basin_7,basin_8,basin_9,basin_10,basin_11,basin_12,basin_13,basin_14,basin_15,basin_16,basin_17,basin_18,basin_19,basin_20,basin_21,basin_22,basin_23,basin_24,basin_25,basin_26,basin_27,basin_28,basin_29,basin_30,basin_31,basin_32,basin_33,basin_34,basin_35,basin_36,basin_37,basin_38,basin_39,basin_40,basin_41,basin_42,basin_43,basin_44,basin_45,basin_46,basin_47,basin_48,basin_49,basin_50,basin_51,basin_52,basin_53,basin_54,basin_55,basin_56,basin_57,basin_58,basin_59,basin_60,basin_61,basin_62,basin_63,basin_64,basin_65,basin_66,basin_67,basin_68
2005/3/31,0.775745164,0.660222241,0.75202994,0.690895471,0.811923179,0.653591106,0.942572992,0.684477562,0.639058601,0.846454301,0.794635349,0.640312855,0.75657496,0.737822829,0.951294194,0.775701582,1.078162496,0.881494702,0.957135253,1.104044836,1.050979556,0.724801826,0.902667531,0.71358749,1.071213446,1.354249519,0.818423303,0.800900129,1.227476221,1.032471558,0.951042253,1.19038873,1.177359523,1.40201398,1.117159873,1.276445673,1.002956156,0.929059012,0.848701892,1.406026645,0.916842551,1.336711015,1.362274438,0.929917346,1.333700578,0.879418441,1.352343075,0.945921047,1.187355136,0.997919933,1.239147934,1.127009462,0.980265704,1.079179647,1.256170154,1.063605936,1.095919619,1.22785463,1.323559165,1.148448546,1.223715349,1.165553867,1.231112807,1.343047078,1.251142991,1.34519458,1.027730012,1.154034736,1.114241626
2005/4/30,0.839388547,0.896159191,0.931825222,0.723569166,0.772253464,0.475742803,1.166617697,0.4568858,0.431301417,0.961601674,0.682135776,0.720879483,0.311087982,0.311171655,0.496257812,0.962047573,0.96304433,0.466036563,0.531898876,0.717960789,0.647099185,0.926563041,1.24264167,1.115516182,1.457948597,1.213961462,1.118877687,1.19341681,0.999797038,0.606553653,1.420974505,1.334363366,0.890612824,1.184417679,0.670820556,2.058600226,1.647275564,1.318013054,1.422624706,1.180036115,1.370510779,2.387498909,1.243481416,1.547209906,1.014894455,1.346653594,1.308791715,1.44132396,2.32658167,1.737392397,2.832925549,1.3790739,1.544660748,1.545102557,1.431280033,1.552740827,1.833351366,2.547182844,2.594277131,1.518088135,2.490671619,1.894040872,1.401710834,1.474179342,2.525756949,2.543757141,2.041776634,2.633128792,2.927960886
2005/5/31,3.928287221,3.692338277,4.059103725,4.492775257,3.539179584,2.791838439,4.261690724,2.107307402,2.766672166,3.826563923,2.996819708,3.501407382,2.164599184,2.374532872,2.433937797,2.556162061,3.192814008,1.952510644,2.098345718,1.985448892,1.811857167,2.643652623,3.028951281,2.787655918,2.896816488,1.768630027,3.03612207,3.043836379,2.019667297,1.484956113,3.510915395,2.120394321,1.540580515,1.631775248,1.648387678,3.964647994,3.885473565,2.903007108,2.762493894,1.412224335,2.284413728,3.94506873,1.576808342,3.02525114,1.251401026,2.30535731,1.473416608,2.190083978,4.574976842,2.639277498,3.886917699,2.222080172,2.357722115,3.254461942,1.637745331,2.913342516,3.701774329,4.594340525,3.445402564,2.497568773,4.275688234,4.271107829,2.691457647,2.017779783,3.929335813,3.915474668,4.247939441,3.976471301,3.732865976
2005/6/30,3.051169488,3.175530056,3.439902889,3.348004364,2.731057709,3.184743117,3.896357488,3.02350277,3.049501622,2.99319818,2.982088821,3.769753127,2.288222151,2.660513677,2.251155209,4.046728296,3.316045285,3.446156303,4.524049143,2.232056086,3.781849948,4.31598731,4.583070214,4.093516282,3.737590906,2.637969008,4.609609144,4.34856572,2.479256147,3.315447712,4.181698434,3.783638546,3.010591079,2.49247286,4.421903727,3.624199485,3.853032241,4.144896866,3.831980676,2.724432522,4.065091058,4.780799009,2.808091504,3.908441633,3.727002719,5.739758664,4.26396151,6.612134597,4.723500564,4.408069001,6.59987161,5.194130646,4.617021201,5.695373287,4.941489474,5.320267821,4.393987832,6.400615531,4.477329123,7.181231434,5.225496501,5.900797514,6.995310219,6.828521799,5.418113373,5.02401214,5.42449988,5.932965202,5.824378126
2005/7/31,3.89362065,4.137051736,3.564908508,2.334534102,4.999404027,4.596325504,4.022212565,5.575845608,4.561804013,4.633688122,4.347085506,4.173296265,4.627975994,4.273391631,4.911392304,4.647124499,5.13404315,5.876185776,7.321930626,5.133055669,6.143358251,5.305277977,5.669755559,5.094908227,4.653391275,5.223058502,5.54200507,5.572188346,5.186299827,5.457141583,5.851584649,5.829902176,5.410063802,5.128310969,5.992672123,5.35280823,6.513448488,5.848007427,4.844788905,5.512592851,6.855303226,5.021551173,5.674042294,6.38972459,5.172814346,5.833135461,5.097759056,4.987129224,7.580535428,5.88068071,6.863308851,5.200618571,5.913242886,9.029441377,4.710858028,7.398419661,7.883402237,8.483629377,3.380923737,4.418930122,8.208286172,7.954767761,3.731289681,4.190966294,6.34051641,4.357272688,6.50549707,6.664586085,7.037628677
2005/8/31,3.844333,4.617672769,4.835757121,4.441420349,4.732458389,5.208443844,5.677883648,4.482106171,4.710816382,4.962968331,3.598377704,4.862943261,4.664004673,4.383470882,3.581567436,4.612802953,4.862457311,4.751561674,4.870452202,3.865662488,4.955419238,4.833859506,5.744519162,4.751524436,4.084875529,3.443371464,5.758742455,4.996627345,3.73793678,5.262890812,4.619954908,4.142687691,4.84599027,3.488877882,5.029657736,4.111667223,4.086388192,5.129426097,4.665355911,3.811801948,4.222338553,4.418297378,3.589640892,4.180852333,4.29964717,4.059115069,3.953872682,4.305732825,4.778367988,4.9498262,4.185422355,3.941047197,4.961981086,4.565315668,4.381972655,4.650493103,4.691947039,3.886382363,3.783435028,4.848495599,3.112336981,3.790531997,4.511265559,4.659632165,3.779840939,3.998923419,4.023397299,5.627689929,5.495472044
2005/9/30,3.501048921,3.114181947,3.809087996,3.696393494,3.16064029,2.741883365,4.00601115,2.613932394,2.761609809,3.28603751,3.486202754,3.882259331,2.847019792,3.091159276,3.140654624,4.04029724,3.358505521,2.754134498,3.106848855,2.706385507,2.877550551,4.519398851,3.877715408,5.1301442,5.835423843,2.745848263,4.313337916,5.973835355,2.827895656,2.752247619,6.990985998,3.470768758,2.809008192,3.031224332,3.098814893,7.563526196,7.478694552,5.611049324,5.822481425,2.832288365,4.645117724,7.090737563,2.883044883,6.746020172,3.216510854,4.355589521,2.598955281,4.823295108,7.033660514,5.513055366,6.385699366,3.55281853,5.077674823,6.528838967,2.712035432,5.785648992,7.391399794,6.591429486,6.941966769,4.465761839,5.335287395,7.075093074,3.785129678,3.518643682,4.827936385,6.135795092,4.687363492,5.374662933,3.752652609
2005/10/31,0.698128858,0.689438648,0.736367075,0.839020289,0.757715327,0.801949351,1.301866699,0.6885387,0.719242203,0.8693283,1.508450669,1.168951522,1.00291104,0.970886925,0.881816052,1.989525869,1.19750531,1.258392182,1.111556527,1.07483738,1.752876731,2.061773968,1.55409099,2.282526629,2.39974631,1.357993537,1.730253791,2.085342018,1.159865135,1.698768752,2.074442543,1.55060256,1.453134399,1.203925269,1.78431873,2.514226409,2.400856954,1.539998919,1.927839018,0.938707619,1.486120217,2.628664339,0.885552165,2.265583546,1.30523589,1.436470363,0.810301953,1.778338191,3.087947091,2.63881065,3.262167734,1.242291656,1.898755748,2.738294824,1.24083715,2.799706946,2.722186369,3.221895327,3.011167897,2.401018623,3.50583864,2.960937684,2.01743905,1.791125321,4.427838306,4.020719376,3.501855086,3.527262526,3.002723674
2005/11/30,0.174607213,0.264115116,0.197673387,0.163620109,0.367244913,0.191227163,0.309623153,0.139241391,0.178111318,0.310372706,0.155801068,0.166586171,0.248844921,0.309885719,0.288833631,0.208080603,0.477247247,0.160075237,0.127160716,0.132107889,0.221479786,0.20971446,0.305765394,0.214194246,0.326715011,0.24855188,0.297788302,0.248535303,0.205096731,0.28709987,0.295107102,0.335088337,0.164663641,0.305412598,0.185064348,0.324468995,0.320529085,0.287455415,0.34857534,0.2987037,0.381246244,0.32005104,0.409674029,0.419954761,0.205643447,0.270413432,0.283844058,0.139028305,0.363155444,0.547262135,0.399990797,0.45529892,0.309408785,0.542807267,0.258869902,0.597721505,0.449131869,0.395117591,0.392105617,0.372775625,0.350323265,0.364531655,0.2525944,0.274018764,0.470620087,0.518528059,0.345375677,0.574707549,0.579167035
2005/12/31,0.02072297,0.077699468,0.047637136,0.037785053,0.079337553,0.054287225,0.067406012,0.035884618,0.057051298,0.07464594,0.01539889,0.021387456,0.06288999,0.065748145,0.071855106,0.033445214,0.093657956,0.035755079,0.0247148,0.06722591,0.040161874,0.023040209,0.09912753,0.017139655,0.018130306,0.114121499,0.049667086,0.011631352,0.083330497,0.051908618,0.018123057,0.146137122,0.072296723,0.111239935,0.041583391,0.013048652,0.015657364,0.058083827,0.026598408,0.124777233,0.106751271,0.027603418,0.131107792,0.027225722,0.090486293,0.066189283,0.128154149,0.070499181,0.049233939,0.050992795,0.0483508,0.108746722,0.081312056,0.050834706,0.1128106,0.058568816,0.055118379,0.04620167,0.055340255,0.095490532,0.043247173,0.066114677,0.111598391,0.109205917,0.042921065,0.054558899,0.029762793,0.089418983,0.210593757
2006/1/31,0.054937438,0.204254976,0.087161575,0.032391494,0.149111485,0.103627129,0.105460134,0.071431818,0.10240458,0.186782039,0.040308947,0.030317651,0.103129788,0.149224862,0.15480789,0.059502302,0.150163336,0.05783386,0.047565939,0.141685936,0.078229979,0.057652625,0.115446542,0.025777423,0.028874723,0.095023777,0.090226247,0.006002289,0.115474413,0.088394805,0.01489302,0.129032507,0.106024194,0.082392488,0.030884887,0.062478619,0.010927645,0.102780171,0.0454663,0.074676627,0.068980953,0.026278326,0.094394953,0.032850172,0.064368441,0.060564969,0.157764929,0.073071413,0.043047436,0.089821768,0.065262353,0.12126457,0.083209874,0.110704,0.190222672,0.112301489,0.092054243,0.111538356,0.069486733,0.119535525,0.135750053,0.169439754,0.124027644,0.153621072,0.117104578,0.124699061,0.190607582,0.120495986,0.08715153
2006/2/28,0.060017295,0.270658353,0.103752267,0.082687866,0.403981943,0.331374744,0.197787026,0.286589478,0.332211769,0.360142723,0.102418095,0.098415253,0.355001821,0.373444333,0.396721744,0.200833406,0.498813318,0.330434823,0.287028353,0.344732632,0.406138871,0.214935761,0.438630647,0.130011655,0.221732863,0.566988901,0.289196233,0.169722049,0.398876357,0.414776037,0.281868795,0.711894064,0.359771691,0.402531587,0.391202965,0.347681913,0.354736133,0.411113572,0.348201012,0.382379102,0.5220838,0.257456971,0.437491741,0.37072889,0.318342691,0.509292067,0.378450835,0.555336102,0.350876343,0.46158358,0.240601591,0.484222268,0.526849978,0.51699631,0.491909578,0.512386094,0.501132116,0.363020508,0.239677493,0.631953133,0.298631607,0.483907398,0.635753906,0.55375358,0.34022327,0.468833922,0.336651,0.631593098,0.742714768
2006/3/31,0.156552141,0.128134815,0.086979179,0.071430733,0.143118888,0.303791816,0.159449172,0.415838388,0.338161818,0.152764873,0.083859771,0.058875181,0.368637027,0.311660888,0.352500297,0.107106949,0.244409353,0.479426879,0.548873835,0.422778916,0.567748979,0.154345972,0.173603515,0.16710797,0.389008281,0.636288311,0.173152004,0.301125936,0.602582743,0.563263928,0.535788833,0.490217902,0.685842406,0.949064546,0.655596766,0.78902739,0.627736533,0.444676004,0.662628201,1.04429406,0.449136429,0.887520962,0.993766391,0.726736469,1.059473638,0.675460032,1.239016861,0.741103469,0.86306023,0.993355845,0.970496166,0.931572278,0.634073937,1.038078976,1.232481646,1.07987045,0.920783806,0.904282497,0.851805207,1.151736892,0.892659167,0.988499997,1.227811165,1.197682241,0.989454037,1.209219227,0.957215429,1.316317286,1.597459924
2006/4/30,0.878528304,1.160472054,1.008795569,0.939165461,1.393800473,0.9023017,1.397817949,0.900428172,0.953027744,1.33283578,1.233379534,1.238770241,0.858821505,0.83667699,0.919802304,1.404206273,1.404273955,0.835897147,0.80148848,0.804062662,0.841125207,1.131131486,1.209375798,1.354192082,1.445628437,1.122069014,1.218232976,1.269381025,0.919423251,0.760369067,1.293868456,1.221285362,0.72142803,0.656058428,0.838619212,1.205477943,1.184437859,1.084354735,1.273480654,0.615636315,0.652949248,1.16669799,0.691282599,1.337846853,0.684738508,0.690058753,0.530688245,0.898520748,1.233422144,1.37514719,1.451767118,0.652124676,0.954385125,1.371035934,0.503650267,1.376374568,1.353298891,1.434839679,1.809592106,1.084417439,1.606552961,1.501372011,0.844926021,0.565659071,1.895870228,2.190034026,1.79004596,2.679257211,2.702898809
2006/5/31,1.409050781,1.774097979,1.60792449,1.602789344,1.435622119,1.232897827,1.876990119,1.171106796,1.32640725,1.719830861,1.775772163,1.478948363,0.931583624,0.795249689,1.021032468,0.999548128,1.512320332,1.223274683,1.422609492,1.073535917,1.467679726,1.109211899,1.305212316,1.555857383,2.123607086,1.058836356,1.387221549,1.969468186,1.142573672,1.056663333,2.047711496,1.277725287,1.065484726,1.218681816,1.740460028,2.611088465,2.418873385,1.741129012,1.900094322,1.377508449,1.816160281,2.046748263,1.625936525,2.069498234,1.170302351,2.126336118,1.818105939,2.048115933,2.978312238,2.037742139,2.260193078,2.286337185,1.67348327,2.345272346,1.89927146,2.162978587,2.660319624,2.671998949,1.855507977,2.188045496,2.642365976,2.819645872,2.779304164,2.758472347,2.613681352,3.028624977,2.68972265,2.584487116,2.947543121
2006/6/30,2.752469581,3.186243886,2.921266293,2.626426406,2.924750283,5.272896603,3.506197109,5.664343569,4.99756042,3.023007576,3.322052526,3.425279134,4.652999978,3.993949336,3.002554061,3.833999964,3.8115493,6.643985337,7.931030789,3.267241579,6.48059202,4.305667744,4.571573185,4.211672695,3.938683812,3.037321978,4.53428914,4.597697697,3.417789959,5.721948475,4.420035986,3.835567591,4.949671703,3.40192862,7.160555984,4.457481665,4.460244999,4.189463271,4.169176026,3.124646215,4.155688621,5.060757544,3.027191228,4.384999349,4.767068043,5.680413254,3.679069756,6.542929952,4.795478204,4.991517012,6.594519991,4.781884616,4.995785253,6.265945451,4.044376345,5.577303546,4.970536926,6.76090136,4.256838572,6.282399253,5.651121064,6.592074805,5.374682724,5.25547783,4.917034874,3.718125528,5.531100908,5.145363717,5.58284541
2006/7/31,5.384848377,4.851704644,4.922753201,3.795366429,4.741212899,2.919762779,4.109597032,3.70535786,3.2059263,4.630604811,4.087561407,4.450083186,2.494002169,2.512766817,3.503756192,5.037294648,4.639147872,3.140406258,4.804509473,3.019781823,2.969404695,4.5001687,4.528927623,4.855481635,4.379520645,3.662838035,4.381071557,4.620651095,3.187310683,1.923404933,4.423222462,4.522111623,2.593952394,2.922706925,2.900397497,4.952339709,5.231228443,4.235309312,3.407056057,3.207952776,3.903198291,4.237874623,3.471937338,4.802557034,3.058033341,3.588230209,3.843800168,3.646277738,5.99108077,3.789968964,6.029386222,3.319712608,3.8640441,7.555017663,3.492278424,5.763939994,6.58960738,5.755633888,3.140227421,4.260655866,5.303681599,5.955832874,3.299188008,3.403826865,4.109524746,2.568704394,3.534238573,3.03499397,4.776962823
2006/8/31,3.397455825,4.751136535,4.548804057,4.022677632,4.461805331,4.52277557,5.197196058,4.440342325,4.44868641,5.165636901,3.925525509,4.52976573,4.567948139,4.437470599,3.671585786,3.510246109,4.405546745,4.530906192,4.954289578,4.499814767,4.734241256,3.300795107,4.746607063,4.024437921,4.85533128,3.701858993,4.24165353,4.332691187,4.148730403,4.658918267,4.068342845,3.924487395,4.798610999,3.781805277,3.893073344,8.130977785,6.118089206,3.763686042,3.526933329,3.786915291,3.728024319,8.600286839,3.541842664,3.9958216,4.099149545,3.668079282,3.917889885,3.64635648,7.142738366,3.680480151,8.147456828,3.698724368,4.100115709,4.586423026,3.988908727,3.858871045,5.542321759,6.483334434,6.198031129,4.230293468,5.2474106,5.150302308,3.97431924,4.093279508,5.556612869,3.63250368,5.319143685,4.78218679,4.221975189
2006/9/30,1.970916887,1.696430845,2.010314542,1.973803825,1.661796674,2.11489445,1.913665708,1.955534504,2.303291216,1.570507199,1.658392673,2.058986318,2.318429346,2.36605337,2.194639689,1.917306705,1.506180189,2.235662533,2.560918088,1.911338403,2.474631304,2.305755177,1.996491896,2.289101067,2.32704196,1.340270658,2.318530086,2.717465853,1.72464999,2.297793736,3.30493806,1.604123124,2.06203301,1.380420114,2.529752549,3.506672481,3.32103626,2.992248589,2.753827948,1.288214215,2.221592102,4.055777303,1.247359707,3.369759142,1.824990253,1.912279172,1.110271532,2.101437622,4.526192521,2.795029026,4.704965202,1.802694959,2.549346414,4.113474495,1.198573036,3.471064283,4.627399224,5.042866144,3.902621029,2.685067876,4.106841111,4.911646833,2.184068389,1.807956279,3.808813237,4.610624618,3.613843164,4.759903266,5.028332674
2006/10/31,0.455537353,0.392131173,0.558127138,0.408991335,0.360204486,0.525295971,0.814008069,0.647667076,0.555050323,0.491643413,0.698500728,0.579539515,0.651787348,0.576366373,0.62801333,0.98886706,0.917548327,0.80752404,0.867531562,0.627778334,0.820593993,1.043118318,0.993205625,1.248280391,1.635319094,0.944539694,1.065597096,0.957875212,0.716569956,0.700021722,1.08161169,1.084756558,0.516077399,0.717957041,0.794219078,1.714174584,1.46892793,0.994195144,0.970670959,0.696643128,0.882421673,1.574329447,0.650194305,1.079023382,0.577459452,0.736301837,0.856286059,0.855856977,1.749355547,1.22241005,2.152219755,0.857068598,0.989639226,1.201055282,1.098681016,1.187258635,1.276130985,2.163073479,2.224900442,1.258964556,2.437844906,1.713373256,1.374693176,1.49831141,3.029726555,2.885109619,2.179231705,2.047284685,1.955591279
2006/11/30,0.033785146,0.132314804,0.075958117,0.026719287,0.232973284,0.21362291,0.156618663,0.191345729,0.202644889,0.244269504,0.114812726,0.068589546,0.212829924,0.202412779,0.191307183,0.232106575,0.378179468,0.218824294,0.224446483,0.180582449,0.286198292,0.341816799,0.337856254,0.363311232,0.446530249,0.40263048,0.326688212,0.442519431,0.321890219,0.299459626,0.561364745,0.464637896,0.313314398,0.52857031,0.383214312,0.662809216,0.6047535,0.526013364,0.626501061,0.574099598,0.597916019,0.551545421,0.665881325,0.700462204,0.552834474,0.484713958,0.728112802,0.448699194,0.54553326,0.646646458,0.607470348,0.687022987,0.469397125,0.65797704,0.715754065,0.735800644,0.58873433,0.481792372,0.590504285,0.509800201,0.488263327,0.457914772,0.552168226,0.606237827,0.653310932,0.771619309,0.459451463,0.748065715,0.827323502
2006/12/31,0.116845102,0.203922327,0.155465986,0.132149854,0.262398378,0.193111711,0.229489512,0.192973126,0.196363247,0.257203853,0.141313757,0.129819302,0.175145527,0.208108488,0.270982628,0.150854394,0.320613621,0.156150941,0.176888241,0.236350268,0.151104872,0.129800882,0.308162417,0.106158153,0.183238225,0.318619452,0.207012996,0.105893385,0.249703053,0.162446762,0.121961152,0.389693441,0.179116969,0.256177983,0.164796442,0.15114317,0.153097953,0.215834902,0.180981817,0.279741993,0.285297815,0.200795516,0.322181259,0.186104397,0.20228195,0.245746504,0.319325486,0.278750374,0.226009326,0.284553262,0.262703669,0.301641426,0.276959601,0.309883618,0.318597857,0.310386413,0.272548534,0.239557892,0.314460169,0.303361443,0.260589858,0.278913194,0.306225767,0.283917515,0.343221069,0.311828804,0.298265024,0.340079854,0.363801019
2007/1/31,0.048184443,0.110733519,0.072654673,0.05364412,0.097832965,0.068299033,0.135893943,0.055582261,0.070880582,0.142804258,0.088768275,0.051595219,0.068432746,0.056381101,0.070638809,0.104042751,0.160646839,0.049209209,0.04931571,0.030682098,0.061460339,0.143550274,0.179075398,0.106728878,0.177958466,0.055509305,0.160684766,0.130687621,0.041515985,0.049202008,0.144801746,0.155194565,0.037620858,0.041900262,0.054880309,0.215637722,0.17507833,0.201853985,0.171756331,0.09915854,0.157841828,0.198812522,0.156753457,0.16558751,0.095439302,0.207900166,0.222314563,0.26030373,0.191418662,0.254940632,0.219570031,0.214860311,0.241029512,0.29985185,0.244462687,0.303458723,0.25784997,0.260709749,0.170687543,0.33641938,0.26419181,0.311922527,0.367503375,0.313222007,0.199556492,0.214568875,0.299673293,0.286816432,0.334651641
2007/2/28,0.24014493,0.508038513,0.320581161,0.311310763,0.402845428,0.491069874,0.39585849,0.470749414,0.486721555,0.445048555,0.303737873,0.34358856,0.474910197,0.459088088,0.428007835,0.282789097,0.588740227,0.395851543,0.367530495,0.368943364,0.351739769,0.24080828,0.523592077,0.198582284,0.250154861,0.51443316,0.32727478,0.200092234,0.421443836,0.348510379,0.247450048,0.689564598,0.312344767,0.402797385,0.222471003,0.442824486,0.32198543,0.337500439,0.283954142,0.43615673,0.536805237,0.491075851,0.493411245,0.32029538,0.314242761,0.629534569,0.506969497,0.640737182,0.407528388,0.418825846,0.566569489,0.592035561,0.506325807,0.464363748,0.586164749,0.452168582,0.461181217,0.516096951,0.586366802,0.641987367,0.60007521,0.558439044,0.686537496,0.673659659,0.733174868,0.891975313,0.710240275,0.84074091,0.761913895
2007/3/31,0.564652056,0.654390343,0.569077346,0.433512748,0.620201646,0.457396131,0.614694983,0.427757549,0.507730199,0.650913328,0.431317329,0.402993569,0.518195122,0.731486587,0.954296965,0.511695036,0.825122906,0.49427428,0.52558982,1.070546345,0.718099127,0.485765774,0.650520191,0.432135671,0.5698759,1.407799415,0.581035215,0.45898859,1.237758636,0.814310157,0.605281786,1.142906041,1.118480527,1.462051225,0.757772741,0.922216557,0.715719253,0.650471939,0.712625533,1.239858762,0.663029564,0.993387955,1.190654068,0.792448563,1.050643368,0.648936689,1.028994982,0.690279382,0.998062544,0.881263707,1.169654892,0.918761646,0.67066753,1.114218939,0.9726735,1.051120802,1.073377183,1.169904482,1.04808278,0.84003644,1.172970821,1.276962919,0.918869057,0.965633815,1.135077465,1.252977138,1.059734647,0.951310088,0.908365424
2007/4/30,0.113331004,0.520248273,0.261724053,0.116743947,0.672173671,0.34722221,0.458360335,0.4444145,0.455030946,0.608632998,0.330433301,0.197154072,0.247986678,0.19393955,0.326158644,0.402918237,0.767806766,0.414609099,0.450869784,0.32676506,0.43433116,0.352171404,0.554069167,0.598556591,0.792972086,0.713468693,0.357228534,0.614775754,0.560343403,0.305997468,0.605507108,0.764461416,0.397395232,0.525761071,0.504250639,0.958899734,0.746002025,0.354663467,0.582668723,0.529968028,0.437577863,1.308942049,0.601219936,0.779370006,0.451246308,0.560108934,0.644701628,0.638176591,1.330433647,1.00009834,1.528341746,0.722623804,0.559703555,1.17638458,0.642061395,1.112755107,1.140977939,1.730680744,1.917552061,1.00244932,1.795291587,1.462802506,1.070757747,0.994078062,1.716522837,2.302552608,1.741455861,2.849575884,3.119059319
2007/5/31,2.155035121,3.034449258,2.691519215,2.58882328,3.257709331,2.263260853,3.011053528,2.100750095,2.229794518,3.452914464,2.289193183,2.256891836,1.887676814,1.997313517,2.369156599,1.720284218,3.15849198,2.236482452,2.35932711,2.366026108,2.14857814,2.032368041,3.363821912,2.421983756,3.094551668,2.320735536,2.662079803,3.154890849,2.42903312,1.766102148,3.622029245,2.879052687,1.965957899,2.36444511,2.087037507,3.937711463,3.900700027,3.614494509,3.193553169,2.60224546,3.674365485,3.802135952,2.980306708,3.373869081,2.090091822,3.55350302,3.237659452,3.439596674,4.788701739,3.51819539,4.245495714,3.753473235,3.592218905,3.985224648,3.279657591,3.707660371,4.32122925,4.671234198,3.042743272,4.145305061,4.443046233,4.468631725,5.205117459,4.796524791,3.991108054,3.428172626,4.081418601,3.910589449,4.10856541
2007/6/30,4.555477487,4.612849665,4.879685913,4.99196247,4.870389104,5.182681941,5.778601575,5.164767526,4.976710439,5.05922714,6.334933236,6.407992489,4.850164986,5.137684601,4.43699194,7.097705798,5.515462011,5.771506066,6.498276505,4.406551948,6.755373551,7.635029812,6.707589004,7.898822935,7.7253362,4.19405531,7.327174362,8.440001777,4.495168682,6.576405743,7.293499064,5.233718259,5.805465327,4.04649194,7.485326361,7.265527389,7.339976954,6.39059541,6.27794386,3.613595119,4.712802697,7.238686339,3.194263202,6.541777765,5.720072355,5.177001591,4.095825062,6.107067066,6.911539814,6.091951284,8.359931825,4.32691468,5.875432156,7.338212185,4.083976976,6.764445516,6.574421344,8.221478517,5.864661092,6.685331533,6.271983895,7.464243566,5.531830802,5.033453918,5.486237142,5.135640452,5.037671562,5.339508567,4.603278057
2007/7/31,2.316802533,2.654509522,2.642890901,2.259943196,3.932801689,2.985578921,3.754083247,3.159300099,3.092746286,3.66187831,3.977496812,4.149324158,2.788041177,2.633614267,3.268648158,4.797723736,4.671420391,3.613336214,4.09813279,3.476214702,4.050655431,5.198802505,5.507121589,5.033957357,4.397659864,4.336176316,5.559231263,5.107307905,3.921881801,3.581908598,4.863643293,4.677154838,4.045643896,4.427764884,3.886631851,4.352103353,5.524972596,5.176682353,4.442376507,4.815474056,6.520145615,3.35445274,5.068480594,5.164142372,4.162944352,7.055670434,5.483909601,6.518000224,5.744001857,5.007121486,5.067377218,5.992931974,5.523700126,6.233633809,5.378103062,5.754670255,5.767074402,6.319258663,2.761944034,5.829884932,5.372631109,5.594440178,5.609879337,5.711625616,4.058698267,4.307018682,3.888463898,4.464365712,6.834542854
2007/8/31,2.76703803,4.672918171,4.449049272,3.402164938,3.925613123,4.30034363,4.877145014,4.360661575,4.288153082,4.26491873,3.03002598,3.342075678,4.354533604,4.926244681,3.742065506,2.966712147,3.373830478,4.002281585,4.970661776,3.599583708,4.081766262,2.691823785,3.894561539,3.528288884,3.846328668,2.408827861,3.787983887,3.738265565,3.119968556,4.580220694,3.115370309,2.777629561,4.309885155,2.83693595,3.939243483,5.099929659,3.817020238,3.260403701,3.307584366,2.861270767,2.792301494,4.371588552,2.560907572,3.270873258,3.53913743,3.4321766,3.459446297,3.811129389,4.312009674,4.020048931,4.179418922,3.368897844,3.681168178,4.002973145,4.282378699,4.041468151,4.517990825,3.888114099,4.16265007,4.557325804,3.448887852,4.071637796,4.280933945,4.133011156,4.179904062,3.624790366,4.193744419,3.712662137,3.772719059
2007/9/30,3.048896927,2.761500224,3.303647367,3.337036048,2.557576636,2.707078383,3.744773918,3.584867426,2.978149947,2.814977437,3.303837219,3.946052027,2.655023306,2.271542202,2.453213569,4.324636728,2.741204184,2.973756376,3.593604089,2.426771334,2.775111866,4.482128863,3.562959791,4.880683646,4.94933852,2.024508439,4.364500045,5.320789085,2.32492801,2.320120119,5.597100465,2.620183022,2.332473663,2.336274834,2.462033614,4.317399796,5.132665551,4.253630488,3.64959551,2.298414398,3.473060014,3.368210414,2.25766691,4.118290759,2.139338163,2.726925503,1.680959396,2.565763331,3.483613322,2.273867555,2.653779655,2.511793858,2.888445678,2.494013094,1.448523245,2.48329042,3.269257202,2.543408937,2.806376719,2.433276341,1.908991734,2.802359938,2.352749502,2.295697924,1.956011308,2.0527008,1.831568047,2.421746418,2.301295165
2007/10/31,1.58378397,2.012349459,1.810385403,1.282220511,1.582717298,0.831251475,2.159346087,0.614320269,0.851454485,1.872089152,1.811690996,1.740127937,0.971227419,1.164753953,1.382477522,2.009881863,2.117499766,0.812574778,0.789242437,1.444480385,1.083316071,1.988053259,2.21367405,2.452413109,3.167630371,1.851824364,1.994359833,2.18951887,1.565224951,1.138761884,2.269812439,2.364678954,1.129121605,1.429686436,0.877033226,2.598122867,2.616561058,1.737551874,1.862669441,1.279697243,1.899533565,2.897966602,1.264520641,2.240212121,0.924377901,1.881520314,1.448955857,2.191404328,3.271267595,2.523097753,3.917947552,1.873004817,2.284300301,2.663153524,1.692649014,2.496204704,2.764192666,3.096993092,3.585683437,3.223100566,3.354704336,2.484018487,2.909698639,2.690275231,4.409953733,3.114806891,3.239933527,2.743327787,2.237672271
